Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.0
0.19949999452;0.0
0.24950000644;0.0
0.29949998856;0.0
0.34950000048;0.0
0.3995000124;0.0
0.44949999452;0.0
0.49950000644;-0.39734700322
0.55000001192;-0.24141161144
0.60000002384;-0.97223961353
0.64999997616;-1.0333765745
0.69999998808;-1.7448152304
0.75;-1.9814858437
0.80000001192;-2.4776568413
0.85000002384;-2.9178669453
0.89999997616;-2.9739091396
0.94999998808;-2.8059399128
1.0;-2.6282625198
1.0499999523;-2.0872588158
1.1000000238;-1.7501312494
1.1499999762;-1.2406483889
1.2000000477;-0.85659217834
1.25;-0.48000249267
1.2999999523;-0.1579747647
1.3500000238;0.0
1.3999999762;0.0
1.4500000477;0.0
1.5;0.0
1.5499999523;0.0
1.6000000238;0.0
1.6499999762;0.0
1.7000000477;0.0
1.75;0.0
1.7999999523;0.0
1.8500000238;-0.014760328457
1.8999999762;-0.54714494944
1.9500000477;-0.68100696802
2.0;-1.2593756914
2.0499999523;-1.4468897581
2.0999999046;-1.7129961252
2.1500000954;-2.0848517418
2.2000000477;-2.0420179367
2.25;-2.036519289
2.2999999523;-1.8561586142
2.3499999046;-1.6811116934
2.4000000954;-1.3450657129
2.4500000477;-0.99310016632
2.4995000362;-0.66486811638
2.5494999886;-0.3718136847
2.5994999409;-0.099505461752
2.6494998932;0.0
2.6995000839;0.0
2.7495000362;0.0
2.7994999886;0.0
2.8494999409;0.0
2.8994998932;0.0
2.9495000839;0.0
2.9995000362;0.0
3.0494999886;0.0
3.0994999409;0.0
3.1494998932;0.0
3.1995000839;0.0
3.2495000362;-0.17073659599
3.2994999886;-0.22212965786
3.3494999409;-0.67428719997
3.3994998932;-0.77628904581
3.4495000839;-1.1601046324
3.4995000362;-1.1887258291
3.5494999886;-1.281734705
3.5994999409;-1.3403586149
3.6494998932;-1.3091150522
3.6995000839;-1.2936093807
3.7495000362;-1.1594747305
3.7994999886;-0.97690606117
3.8494999409;-0.69569444656
3.8994998932;-0.4173078537
3.9495000839;-0.21866032481
3.9995000362;-0.018032418564
4.0494999886;0.0
4.0995001793;0.0
4.1494998932;0.0
4.1995000839;0.0
4.2494997978;0.0
4.2994999886;0.0
4.3495001793;0.0
4.3994998932;0.0
4.4495000839;0.0
4.4994997978;0.0
4.5494999886;0.0
4.5995001793;0.0
4.6494998932;-0.058479771018
4.6995000839;-0.28388255835
4.7494997978;-0.55786019564
4.7994999886;-0.86538124084
4.8495001793;-1.0476899147
4.8994998932;-1.2192625999
4.9499998093;-1.2900167704
5.0;-1.2770185471
5.0500001907;-1.2733635902
5.0999999046;-1.1523423195
5.1500000954;-0.98492646217
5.1999998093;-0.80901968479
5.25;-0.58197498322
5.3000001907;-0.34282407165
5.3499999046;-0.12810960412
5.4000000954;-0.0010068009142
5.4499998093;0.0
5.5;0.0
5.5500001907;0.0
5.5999999046;0.0
5.6500000954;0.0
5.6999998093;0.0
5.75;0.0
5.8000001907;0.0
5.8499999046;0.0
5.9000000954;0.0
5.9499998093;0.0
6.0;-0.17467936873
6.0500001907;-0.20078141987
6.0999999046;-0.59851896763
6.1500000954;-0.81720066071
6.1999998093;-1.0128438473
6.25;-1.2007881403
6.3000001907;-1.2533484697
6.3499999046;-1.3027989864
6.4000000954;-1.2829444408
6.4499998093;-1.1682631969
6.5;-1.0632266998
6.5500001907;-0.84940570593
6.5999999046;-0.66823768616
6.6500000954;-0.39946845174
6.6999998093;-0.20728868246
6.75;-0.039061255753
6.8000001907;0.0
6.8499999046;0.0
6.9000000954;0.0
6.9499998093;0.0
7.0;0.0
7.0500001907;0.0
7.0999999046;0.0
7.1500000954;0.0
7.1999998093;0.0
7.25;0.0
7.3000001907;0.0
7.3499999046;-0.077393949032
7.4000000954;-0.1433839798
7.4499998093;-0.40310719609
7.5;-0.56082826853
7.5500001907;-0.83132654428
7.5999999046;-0.92469793558
7.6500000954;-1.084449172
7.6999998093;-1.1131945848
7.75;-1.126270771
7.8000001907;-1.0798158646
7.8499999046;-0.98740184307
7.9000000954;-0.83306014538
7.9499998093;-0.67596739531
8.0;-0.48214331269
8.0500001907;-0.30723172426
8.1000003815;-0.12528181076
8.1499996185;-0.010624630377
8.1999998093;0.0
8.25;0.0
8.3000001907;0.0
8.3500003815;0.0
8.3999996185;0.0
8.4499998093;0.0
8.5;0.0
8.5500001907;0.0
8.6000003815;0.0
8.6499996185;0.0
8.6999998093;-0.087559558451
8.75;-0.16506950557
8.8000001907;-0.3332824409
8.8500003815;-0.5457841754
8.8999996185;-0.75245910883
8.9499998093;-0.86531692743
9.0;-0.9884505868
9.0500001907;-1.0747045279
9.1000003815;-1.0857713223
9.1499996185;-1.1019512415
9.1999998093;-1.0161277056
9.25;-0.92942655087
9.3000001907;-0.80218619108
9.3500003815;-0.63681983948
9.3999996185;-0.46899661422
9.4495000839;-0.30122986436
9.4995002747;-0.14995113015
9.5495004654;-0.027638653293
9.5994997025;0.0
9.6494998932;0.0
9.6995000839;0.0
9.7495002747;0.0
9.7995004654;0.0
9.8494997025;0.0
9.8994998932;0.0
9.9495000839;-0.04734980315
9.9995002747;-0.10176432133
10.049500465;-0.26650980115
10.099499702;-0.44328653812
10.149499893;-0.64872956276
10.199500084;-0.80671256781
10.249500275;-0.95563572645
10.299500465;-1.0663061142
10.349499702;-1.1473692656
10.399499893;-1.1990673542
10.449500084;-1.2102208138
10.499500275;-1.2019922733
10.549500465;-1.1334414482
10.599499702;-1.0407773256
10.649499893;-0.90674853325
10.699500084;-0.74613279104
10.749500275;-0.60795116425
10.799500465;-0.43496277928
10.849499702;-0.31636661291
10.899499893;-0.18960380554
10.949500084;-0.097008757293
10.999500275;-0.041238255799
11.049500465;-0.00015981556498
11.099499702;0.0
11.149499893;-0.0067102443427
11.199500084;-0.064283333719
11.249500275;-0.12412400544
11.299500465;-0.19506989419
11.349499702;-0.31668421626
11.399499893;-0.40780264139
11.449500084;-0.56787848473
11.499500275;-0.69459533691
11.549500465;-0.85441917181
11.599499702;-0.95089167356
11.649499893;-1.0537266731
11.699500084;-1.1101653576
11.749500275;-1.1342043877
11.799500465;-1.1114034653
11.849499702;-1.072177887
11.899499893;-0.99793040752
11.949500084;-0.89805680513
11.999500275;-0.77500778437
12.049500465;-0.63280844688
12.099499702;-0.49761855602
12.149499893;-0.35791245103
12.199500084;-0.2486436367
12.249500275;-0.14910086989
12.299500465;-0.074286796153
12.349499702;-0.010791013949
12.399499893;-0.0021235926542
12.449500084;0.0
12.499500275;-0.0022449747194
12.549500465;-0.090661838651
12.599499702;-0.12193727493
12.649499893;-0.25281003118
12.699500084;-0.37904131413
12.749500275;-0.48935034871
12.799500465;-0.62630218267
12.849499702;-0.72747474909
12.899499893;-0.84414356947
12.949500084;-0.92572176456
12.999500275;-1.0136429071
13.049500465;-1.0396620035
13.099499702;-1.0495144129
13.149499893;-1.0051962137
13.199500084;-0.94546306133
13.249500275;-0.852822721
13.299500465;-0.76848167181
13.349499702;-0.65185946226
13.399499893;-0.55338770151
13.449500084;-0.44487577677
13.499500275;-0.35774803162
13.549500465;-0.26716169715
13.599499702;-0.21117424965
13.649499893;-0.16990193725
13.699500084;-0.17682681978
13.749500275;-0.20643593371
13.799500465;-0.25973656774
13.849499702;-0.33901035786
13.899499893;-0.41965040565
13.949500084;-0.54307854176
13.999500275;-0.64265286922
14.049500465;-0.76849448681
14.099499702;-0.86878311634
14.149499893;-0.96174687147
14.199500084;-1.0249515772
14.249500275;-1.0825805664
14.299500465;-1.1140996218
14.349499702;-1.1142072678
14.399499893;-1.0893750191
14.449500084;-1.0423922539
14.499500275;-0.95877337456
14.549500465;-0.87758475542
14.599499702;-0.74178653955
14.649499893;-0.63303560019
14.699500084;-0.48037546873
14.749500275;-0.3888322413
14.799500465;-0.26886606216
14.849499702;-0.2235031426
14.899499893;-0.16871720552
14.949500084;-0.14764790237
14.999500275;-0.13366511464
15.049500465;-0.12688736618
15.099499702;-0.16473530233
15.149499893;-0.20406098664
15.199500084;-0.2738250792
15.249500275;-0.36498758197
15.299500465;-0.43730857968
15.349499702;-0.52940917015
15.399499893;-0.6098626852
15.449500084;-0.67873924971
15.499500275;-0.73801475763
15.549500465;-0.77716374397
15.599499702;-0.81086426973
15.649499893;-0.79251694679
15.699500084;-0.7725918293
15.749500275;-0.72775900364
15.799500465;-0.6647490859
15.849499702;-0.59620797634
15.899499893;-0.51544088125
15.949500084;-0.42658349872
15.999500275;-0.34752568603
16.049499512;-0.27328470349
16.099500656;-0.21374937892
16.149499893;-0.16231355071
16.19949913;-0.14802624285
16.249500275;-0.14973299205
16.299499512;-0.16927845776
16.349500656;-0.20492002368
16.399499893;-0.24914495647
16.44949913;-0.30008721352
16.499500275;-0.37680220604
