Time [s];Movement [mm]
0.0;0.0
0.049499999732;0.0029667585623
0.099500000477;0.025762384757
0.1494999975;0.087822705507
0.19949999452;0.19654494524
0.24950000644;0.27606022358
0.29949998856;0.24075447023
0.34950000048;0.15984891355
0.3995000124;0.11349941045
0.44949999452;0.11023019254
0.49950000644;0.097014293075
0.55000001192;0.030302260071
0.60000002384;-0.031692396849
0.64999997616;-0.05606584996
0.69999998808;-0.061759792268
0.75;-0.088697552681
0.80000001192;-0.11681492627
0.85000002384;-0.13447241485
0.89999997616;-0.13284385204
0.94999998808;-0.12066520005
1.0;-0.11553620547
1.0499999523;-0.10267473012
1.1000000238;-0.065416201949
1.1499999762;-0.016818748787
1.2000000477;0.027009340003
1.25;0.063198514283
1.2999999523;0.1002092436
1.3500000238;0.14705260098
1.3999999762;0.18757206202
1.4500000477;0.20519305766
1.5;0.21335506439
1.5499999523;0.22504554689
1.6000000238;0.23734311759
1.6499999762;0.23129354417
1.7000000477;0.20289687812
1.75;0.17281204462
1.7999999523;0.15028248727
1.8500000238;0.12439762056
1.8999999762;0.083490259945
1.9500000477;0.04045721516
2.0;0.0068228822201
2.0499999523;-0.01768947579
2.0999999046;-0.019163046032
2.1500000954;-0.012861898169
2.2000000477;-0.029424306005
2.25;-0.057308677584
2.2999999523;-0.075695551932
2.3499999046;-0.080417498946
2.4000000954;-0.079175695777
2.4500000477;-0.07691924274
2.4995000362;-0.063296355307
2.5494999886;-0.035269662738
2.5994999409;-0.0033995788544
2.6494998932;0.025564167649
2.6995000839;0.056533463299
2.7495000362;0.099530816078
2.7994999886;0.13937884569
2.8494999409;0.15485469997
2.8994998932;0.15004087985
2.9495000839;0.14221315086
2.9995000362;0.14235137403
3.0494999886;0.14064243436
3.0994999409;0.12561325729
3.1494998932;0.10024983436
3.1995000839;0.079855389893
3.2495000362;0.066223815084
3.2994999886;0.051103968173
3.3494999409;0.028229039162
3.3994998932;0.0057887197472
3.4495000839;-0.016018522903
3.4995000362;-0.039455439895
3.5494999886;-0.062413729727
3.5994999409;-0.083154812455
3.6494998932;-0.098184868693
3.6995000839;-0.10537813604
3.7495000362;-0.10432258248
3.7994999886;-0.095064021647
3.8494999409;-0.079699285328
3.8994998932;-0.055288661271
3.9495000839;-0.025725416839
3.9995000362;0.0022318207193
4.0494999886;0.027466995642
4.0995001793;0.051030121744
4.1494998932;0.072381615639
4.1995000839;0.090558871627
4.2494997978;0.10575500131
4.2994999886;0.11650460958
4.3495001793;0.12370197475
4.3994998932;0.12718594074
4.4495000839;0.12432140857
4.4994997978;0.11622330546
4.5494999886;0.10477103293
4.5995001793;0.089280478656
4.6494998932;0.068142034113
4.6995000839;0.043126981705
4.7494997978;0.016657782719
4.7994999886;-0.010451852344
4.8495001793;-0.035119734704
4.8994998932;-0.056186128408
4.9499998093;-0.073458433151
