Time [s];Force [kN]
0.0;0.0
0.050000000745;0.0
0.10000000149;0.0
0.15000000596;0.0
0.20000000298;1.8808559615e-29
0.25;0.0012946402421
0.30000001192;0.11130160093
0.34999999404;-1.682179451
0.40000000596;-2.3830034733
0.44999998808;2.3103973866
0.5;3.1984360218
0.55049997568;-0.1837324053
0.6004999876;-5.4558186531
0.65049999952;-0.86851334572
0.70050001144;2.0622832775
0.75050002337;3.8726537228
0.80049997568;-1.8902567625
0.8504999876;-4.6407341957
0.90049999952;0.60626709461
0.95050001144;1.676674366
1.0004999638;0.31440407038
1.0505000353;-2.930388689
1.1004999876;-2.5923042297
1.1505000591;1.235494256
1.2005000114;2.0194504261
1.2504999638;-1.2720990181
1.3005000353;-2.3806455135
1.3504999876;-0.056912153959
1.4005000591;1.7906655073
1.4505000114;1.0950994492
1.5004999638;-0.67797029018
1.5505000353;0.43577393889
1.6004999876;1.3952722549
1.6505000591;1.7056778669
1.7005000114;-1.5144631863
1.7504999638;-1.3205699921
1.8005000353;1.3737785816
1.8504999876;2.1440320015
1.9005000591;0.70430624485
1.9505000114;-1.409162879
2.0004999638;-0.26783633232
2.0504999161;6.846944809
2.1005001068;5.277466774
2.1505000591;1.9121261835
2.2005000114;-3.3909573555
2.2504999638;-6.8690104485
2.3004999161;1.7481184006
2.3505001068;5.5111293793
2.4005000591;5.3371014595
2.4505000114;-2.9938008785
2.5;-6.8881788254
2.5499999523;-2.8779578209
2.5999999046;1.3518590927
2.6500000954;0.88167655468
2.7000000477;-1.2965335846
2.75;-3.2055337429
2.7999999523;-5.145734787
2.8499999046;-2.1134240627
2.9000000954;-1.5986111164
2.9500000477;-0.50312107801
3.0;-0.98839044571
3.0499999523;-2.8970873356
3.0999999046;-4.7004861832
3.1500000954;-5.2108130455
3.2000000477;-0.72890990973
3.25;-0.16048821807
3.2999999523;-1.1746302843
3.3499999046;-3.3727993965
3.4000000954;-4.7622680664
3.4500000477;-4.0152792931
3.5;-2.1949446201
3.5499999523;-1.9883025885
3.5999999046;-2.235461235
3.6500000954;-3.2803173065
3.7000000477;-3.7046823502
3.75;-3.9840502739
3.7999999523;-3.9622988701
3.8499999046;-3.3710923195
3.9000000954;-3.4399688244
3.9500000477;-3.1989984512
4.0;-4.1022205353
4.0500001907;-4.512611866
4.0999999046;-3.9570300579
4.1500000954;-4.0296006203
4.1999998093;-3.7841465473
4.25;-3.5160560608
4.3000001907;-4.8905005455
4.3499999046;-4.46844244
4.4000000954;-4.3051924706
4.4499998093;-4.2713508606
4.5;-4.1394982338
4.5500001907;-3.8407487869
4.5999999046;-4.191151619
4.6500000954;-4.0888462067
4.6999998093;-4.4760985374
4.75;-4.6738233566
4.8000001907;-4.535803318
4.8499999046;-4.5132637024
4.9000000954;-4.2453770638
4.9505000114;-4.3279619217
5.0005002022;-4.0029892921
5.0504999161;-4.5359711647
5.1005001068;-4.9287371635
5.1504998207;-4.8521571159
5.2005000114;-4.7092132568
5.2505002022;-4.4741272926
5.3004999161;-4.55981493
5.3505001068;-5.0405087471
5.4004998207;-4.8610253334
5.4505000114;-4.9304256439
5.5005002022;-5.084748745
5.5504999161;-4.9621748924
5.6005001068;-5.0913467407
5.6504998207;-4.9812445641
5.7005000114;-5.3175959587
5.7505002022;-4.9603695869
5.8004999161;-4.84288311
5.8505001068;-5.3010082245
5.9004998207;-5.2949156761
5.9505000114;-5.4996094704
6.0005002022;-5.5658125877
6.0504999161;-5.5417323112
6.1005001068;-5.1036338806
6.1504998207;-5.2859926224
6.2005000114;-5.1674280167
6.2505002022;-5.6819181442
6.3004999161;-5.7139191628
6.3505001068;-5.8346891403
6.4004998207;-5.3313412666
6.4505000114;-5.3578166962
6.5005002022;-4.7660980225
6.5504999161;-4.9506344795
6.6005001068;-5.1156029701
6.6504998207;-5.4920973778
6.7005000114;-5.4938774109
6.7505002022;-5.6620426178
6.8004999161;-5.5033187866
6.8505001068;-5.2169027328
6.9004998207;-5.6277971268
6.9505000114;-5.4283986092
7.0005002022;-5.9657216072
7.0504999161;-5.9700522423
7.1005001068;-5.8501210213
7.1504998207;-5.6210489273
7.2005000114;-5.4167943001
7.2505002022;-5.1595888138
7.3004999161;-5.4668517113
7.3505001068;-5.4104776382
7.4004998207;-5.3474969864
7.4505000114;-5.2426848412
7.5005002022;-5.2785906792
7.5504999161;-5.3441991806
7.6005001068;-5.3149018288
7.6504998207;-5.5537319183
7.7005000114;-5.5855698586
7.7505002022;-5.6339001656
7.8004999161;-5.5205168724
7.8505001068;-5.3585181236
7.9004998207;-5.4676265717
7.9505000114;-5.2607617378
8.0004997253;-5.3424854279
8.0504999161;-5.480817318
8.1005001068;-5.7183041573
8.1505002975;-5.6691026688
